username,tweet,review,ironic
anaaleencaar,"""Falou mal de bolsonaro chega logo as caçamba de mrda p defender ne?? Cambada de lixo #DebateNoPanico""",-1,False
Ssampaio3,"""@ptbrasil @LulaOficial Partido maldito., """,-1,False
biobio,""".@ominamipascual explicó que a la expresidenta le complicaría el horario de visita, debido que sólo podría ser los jueves en la tarde, , """,0,False
savyocarvalho,"""@jeffs_araujo35 @salomaocohen @CamilaPed2 Eu tb achei bemmmmmm imbecil essa comparação.Como tb achei bemmmmmm imbecil chamar “olavete” de seita pela janaina em Abril/16.Como tb acho idiota essa briga entre quem vota e Bolsonaro e quer janaina de vice e quem não quer. Eu acho q eles, jair e janaina,tem de conversar a sós!""",0,False
beelzebulbasaur,"""@vitu_tv Lula livre.""",1,False
redtsantiago,""" #LULA #OBrasilFelizdeNovo #Haddad #Modernidade""",0,False
JooBarb87297032,"""@LulaOficial Lula presidente""",1,False
jornalino,"""LUZ NO FIM DO TÚNEL, O BRASIL TERÁ GOVERNO HONESTO JA...JA: , JA(IR) BOLSONARO E, JA(NAÍNA) PASCHOAL""",0,False
Eduarda80318192,"""@JanainaDoBrasil .... não pelo que disse, mas pq o momento foi errado, a Dra ainda não é candidata, a festa não era sua, e o evento não era uma sala de aula, assim como os eleitores de Jair Bolsonaro não são seus alunos....""",0,False
toni_nhoadv,"""@FernandoHoliday @MBLivre @mamaefalei @kimpkat @catracalivre Resumindo o Arthur deu uma pescoçada na mão do Ciro Gomes kkkkk""",-1,False
karinacrwalter,"""lula 1 """,1,False
Mr_KitsuneYouko,"""@LulaOficial Em nome, você tem a semelhança de Luís XIV, da França! Falta dar seu pescoço para a guilhotina, lularápio! #LulaNaCadeia 😂😂😂😂😂😂, (Lula é rei! Rei dos otários! Rei dos jumentos! Ancestral de Luís XIV!)""",-1,False
MrWesleyMS,"""Já pensou se o bolsonaro fala todas essas coisas pra conseguir voto mas na verdade é uma pessoa completamente diferente?""",0,False
carlosgenio,"""Podemos mobilizar o Brasil  Cantando  os temas de campanha de Lula. e ter, o povo participando na mobilização pró Lula livre!""",1,False
marialgarrigos,"""Tribunal de La Haya Reconoce a Lula da Silva Como Preso político Y solicita su inmediata liberación """,0,False
jctm1,"""@tortoise1984 @freire_roberto mas não se ganha eleição apenas sendo o mais preparado., dilma e lula estão ai pra corroborar com as minhas palavras., "" a mulher de césar...""""",0,True
Radamanto,"""""Não entendo como tem pobre, preto, mulher e homossexual que vota em Bolsonaro."", , Eu entendo. Em 1888 teve negro que foi contra a abolição da escravidão pois tinha medo de perder o trabalho de capitão do mato.""",-1,False
LeoDiniz12,"""@puurehemp Tu não gosta do Bolsonaro pq tu é viado PH e sabe que pra viado não tem vez , vai morreeer em kkkkkkk""",-1,False
LeoEu_,"""Bolsonaro vai ganhar as eleições namoralzao mrm? Ja vou procurar uma caravana para ir morar no Chile""",0,False
Ellen6967,"""O ""lado bom"" se o Bolsonaro for presidente do Brasil é q eu vou poder ter uma arma pra fzr o bem, Já imaginou q Maravilha #BolsonaroPresidente""",1,False
Lucas_telesss28,"""@MXT_O_MXT @LeoKitsune melhor que votar no ciro gomes""",-1,False
PedroMo03498728,"""Neto apoiando Bolsonaro? Hmmmm""",0,False
jpcisternas,"""@AlbertoMayol probablemente Mandela estuvo preso 12 años por delitos de corrupción pasiva y lavados de activos., Increíble!!!, , """,0,True
Guimuller89,"""Quem assistiu o roda viva ontem? Temos um novo presidente, quiçá ainda no primeiro turno, Geraldo Alckmin. Com o supremo, com o centrão, com a mídia, com tudo.""",1,False
andrenetho,"""Exclusivo: ‘Não entendo mesmo de economia’, afirma Jair Bolsonaro """,-1,False
rubbostronda,"""Bolsonaro neles!!!! """,1,False
JeannieDjinn,"""Qd vejo o tipo de gente q perde seu tempo indo desqualificar o presidente Lula por conta de sua caligrafia, eu sinto mais orgulho ainda dele e do lado da história que estou. Meus pais tbm ñ tiveram estudo e fizeram o melhor pela nossa família. Assim como Lula fez pelo povo!""",1,False
AsaZihlangu,"""Akukho lula guys, but i'll fucking make it anyway.""",0,False
Robsaumm,"""@emirsader """,-1,True
phbem2018,"""@apyus Fico impressionado com a INSENSATEZ de certos formadores de opinião, supostamente democratas, capazes de endossar a candidatura de Bolsonaro. Quem admite a hipótese de suicídio no caso Herzog, não merece ser nem VEREADOR! """,-1,False
soniacofra,"""@LourenzoAL @DonaReginaa Tem que tirar Lula da enquete por que #lulapreso""",-1,False
EmolTV,"""[VIDEO] ENTREVISTA Soledad Alvear y carta de apoyo a Lula: ""Es un error, creo que no es conveniente"" @emol #YaEstáEnEmol  """,0,False
coyotenando,"""@SchuldinerKarl @jairbolsonaro @geraldoalckmin Você não acha que o caso ""vice"" do Bolsonaro está em alta devido a desistência dos nomes que ele anuncia???""",0,False
bola_jundiai,"""Hoje tem célula nos lares de Jundiaí e região. Confira nossos endereços e não deixe de estar em comunhão! #celulasjundiaieregiao #vempracelula #bdnjundiai #vemprobolajundiai""",0,True
avidabe19794847,"""cara eu NUNCA vi alguém ganhar uma discussao comigo sério eu sou mt advogado lula me contrata""",0,False
macriarom,"""Vocês acreditam que o Lula será solto!? #DebateNoPanico""",0,False
Crthamyres,"""Uma hora dessa minha vó mostrando o bolsonaro chorando kkkkkk""",-1,False
SyriusLottiJr,"""??????,  """,0,True
Ssampaio3,"""@ptbrasil @LulaOficial Partido maldito., """,-1,False
jgutog,"""@analisdocsPF @lobaoeletrico Tinha um depautado federal aqui na minha cidade, era presidente do nacional do PMDB, jantava com o Lula, e aprovava até lei de uma escada para a Lua, fico pensando, talvez não ter projeto de lei aprovado, possa significar algo de bom... PS: Esse dep. foi condenado no mensalao...""",-1,False
violebrisa,"""Extrañando a mi amiga Lula""",0,True
atakams,"""V- vi uma vez na célula e de cara não gostei muito. Super forçado, acha q é melhor do q os outros, fica querendo dar uma de sabidão.... Se você mudar um pouco esse jeitinho, até que consegue ser legal.""",0,True
djalmadias130,"""Essa mulher Joyce Hasselmann se tornou ré da justiça do Paraná por ofender as mulheres, chamando de cadelas, essa mulher que foi demitida da Veja, Jovem Pan, apoiou Dória e agora tem Bolsonaro como mito, tudo isto para conseguir uma vaga na Câmara federal, ela é uma hipócrita. """,1,False
GledsonVieir,"""@BlogDoPim Acabaram de assopra no meu ouvido que Janaína Paschoal recusará ser vice na chapa do Bolsonaro, deve ser indicado para ocupa o ministro da justiça. , , Fonte: confiável porém sigilosa. """,0,False
rudy_cant_fail,"""@jtgazmuri Mejor di que estás de acuerdo con él en esta pasada, porque calificarlo como decente solo porque critica apoyo a Lula es ser más gusano que todos los DC juntos""",0,True
C_TorresFrias,"""@maxcolodro Ud está seguro que Lula es culpable? Porque si el pdte Temer que tiene grabaciones ordenando coimear a un empresario y no está siendo procesado dudaría mucho de ese poder judicial""",0,True
danizindanizin,"""Meu tio é fanboy do Lula""",0,False
JorgeVictorSoa2,"""O que Bolsonaro precisa discutir com a Janaína é para ela não expôr bastidores, não soltar declaração besta, enfim se ela aceitar prefiro ela como vice, caso ela continue falando essas besteiras aí prefiro o príncipe! #PrincipeVice""",0,False
Wtf_Bracth0,"""@gilbertoscholze @SonsaAbrao Quando eu leio gay- bolsonaro 2018 eu fico pensando o que passa nessa cabeça, devegostar de sofrer de apanhar e ser rechaçado. Não entendo.""",-1,False
Vasconceloa,"""@alefrotabrasil parabéns pelo filho......estou aqui na luta a favor do Bolsonaro.""",0,False
DeniseR78327965,"""⚡️ “Ato pela libertação de Lula reúne artistas no Rio de Janeiro” O povo quer mudança! a hora da mudança...democracia e justiça de verdade , é Lula livre!, , """,1,False
cal_eng,"""@jairbolsonaro Vamos fazer vídeos O Brasil que queremos com Bolsonaro presidente. Vamos gravar em locais e situações que queremos melhorar, acabar ou mudar, vamos espalhar em todo Brasil.""",1,False
JenioQuadros,"""16h - José Márcio Camargo, representando o MDB, 17h - Daniel Cara, representando o PSOL , 18h - Ciro Gomes, candidato pelo PDT , , Veja o que seu candidato e o partido dele pensam sobre ciência no Brasil , #ConhecerEleições2018""",0,False
Geraldo58625589,"""@Osolubac @cissa_leite @edmilsonpapo10 As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC e o PSDB,inteferiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância incauta para defender seus interesses.""",-1,False
Smith_Hays,"""@GiganteAdamast2 @VEJA Inclusive por isso lutam tanto contra o Bolsonaro. Sem o dinheiro do governo, as mídias terão que se reinventar ou vão sumir.""",1,False
AriSirius,"""@ventosuli6 @sandrabrasilia @cia_saobilibreu @pgiolli @alexsandraponce @HildaDeSouzaMa1 @AdilsonBarret13 @ioneatuante4 @JesusOpressor1 @Maria13petralha @_alison07 @PorfirioHorus @bobjackk @Athiabalba @RENATOGONZAGA @Cecconellogiu @RoseBarros__ @patitaBr @Gus_Moreira 😂😂😂😂😂😂, , PT mantém Lula e diz não temer devolução de verba do fundo partidário""",0,False
sileiaantunes,"""Bolsonaro não é o meu representante, , Bolsonaro é o meu lider....... , , Ele vai liderar o meu país. , , #MulheresComBolsonaro, #BrasilComBolsonaro""",1,False
tijolaco,"""Cantanhêde joga a toalha. É ""alguém"" contra o nome de Lula, no 2° turno -  """,1,False
LindaTannus,"""@diogomainardi A cela do lula até parece o programa do Faustão!!! Tudo que é merda , está lá ????virou a casa 🏠 da luz vermelha?????Um puteiro de primeira????""",-1,False
ciancaglini_15,"""@JanainaDoBrasil Concordo.  Vamos unir forças! Amoedo junto a Bolsonaro. Dupla imbatível !""",1,False
joaolhamas,"""eu acabei de ver 2 caras negros compartilhando coisa de Bolsonaro no Facebook.... tô sem palavras""",-1,False
paulopinho2006,"""Luiz Fux, que sempre votou a favor de Aécio no STF, prepara golpe contra candidatura de Lula """,0,False
katybalalves,"""Bom dia amigos !!!... Baixem este app é excelente aqui tem a TV Bolsonaro está ótima a transmissão , tem jogos,rede social e muitas outras coisas baixei ontem é ótimo ! """,-1,False
NonatoBarrosJun,"""Globonews coloca em marcha a farsa eleitoral de 2018, com entrevistas que excluem Lula․ Por Joaquim de Carvalho  via @iG""",0,False
paulinho_rodri,"""Festival lula livre Ato pela libertação de Lula reúne artistas no Rio de Janeiro:  via @YouTube""",0,False
aroldoam,"""Lula e o caos logístico """,-1,False
XandeShalom,"""Gostei de um vídeo @YouTube  IMPOSSÍVEL ACONTECEU! REDE GLOBO DIVULGA JAIR BOLSONARO PARA O PAÍS TODO""",0,False
Gabrieljrmorais,"""@HaroldoBezerra Na época do Lula, eu não votava!, Mas meu pai votou nele, no primeiro mandato, para NUNCA MAIS votar nessa corja que só enganou o povo com tantas roubalheiras que vão do mensalão ao petrolão!""",-1,False
pinheiro_zeni,"""@JanainaDoBrasil Á VC NÃO FAÇO RESTRIÇÕES, MAS BOLSONARO TEM UMAS IDÉIAS QUE ACHO MUITO NEFASTAS..EMBORA CONCORDE COM ALGUMAS...""",-1,False
jarbas_leonardo,"""@ultrajano Mas o Lula foi?""",0,False
Geraldo58625589,"""@botts1974 @Dr___Evil As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",0,False
EmersonChagas10,"""@JonasAnael @folha Ei amigão eu não incluí vcs a não ser que vc se chame Bolsonaro? Eu citei apenas o imbecil mestre mais existe um dito popular que fala assim"" se a carapuça serviu fique a vontade "" sinta se de maneira que vc julgar melhor! Resumir vcs eu não tenho capacidade pra isso só a nasa!""",-1,False
stylsfleur,"""ja acordo com meu pai e meu irmao falando mal do lula e bem do bolsonaro e de intervençao militar  queria ser surda no momento""",0,False
MARCELO1SANTANA,"""JAIR BOLSONARO 2018 - PRESIDENTE do BRASIL """,1,False
Geraldo58625589,"""@GauchoDeDireita @PastorLiomar As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",-1,False
Twig62690523,""" #fernandohaddad""",0,False
yaluzguti,"""@Pontifex_es Los pies y las manos comunistas que te han lllevaso a tus hermanos fidel, evo, lula, ortega, Obrador y el más apreciado: el carnicero maduro""",0,False
ayres_moises,"""""",0,True
SheilaM1998,"""@DCM_online @LGS_Revisao Gosto muito do Haddad, assim como o Presidente Lula, ele sabe construir Pontes!""",1,False
AdinaCarvao,"""Janaina tenta unir Amoêdo a Bolsonaro - """,0,False
Daniphiloss,"""Ontem a Globo escancarou a parcialidade do seu jornalismo. A emissora, que já abriu link ao vivo pra noticiar doze debilóides pedindo intervenção militar, ontem silenciou sobre um festival gigante em apoio ao Lula, com presença dos maiores artistas do país. Lula vive. Lula livre.""",0,False
Geraldo58625589,"""@SPD_33 @STF_oficial @TheGodFather_75 @Gus_Moreira @aruthcao @JoelAlexandreM @uli_cassilva @Clauwild1 @0_marcia @BecaBrix @Mark_Senkd @BrunoSilvagp As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",-1,False
edsonreis51,"""Retweeted Lula (@LulaOficial):, , ""Os apoios a Lula, vindos da Europa e dos Estados Unidos, somam- se a uma série de manifestações internacionais em que líderes veem expressando o absurdo de sua prisão por um crime sem provas"", """,0,True
javier_achurra,"""@jorgeerrazuriz @mbachelet Solo se está mostrando como realmente es. Una gran populista. A la altura d CFK y Lula""",-1,False
Geraldo58625589,"""@vanessabg81 @g_g_garci As Discussões Política no Brasil, é d Faz d Conta,todos tem o Rabo Preso,fingem q se Agridem e q são Inimigos,no estouro d Mensalão Ptista,o FHC/PSDB,Agiram para livrar o Lula,a ORCRIM Política agem nos Bastidores,Usam a militância como Gado incauta para defender seus interesses.""",0,False
lahernandes1,"""@folha Sério? E desde quando eles falam a mesma língua? A não ser a do controle absoluto das massas menos favorecidas e de grupos armados para aterrorizar o Brasil? Os filhotes do Lula da Silva são sem noção e sem o mestre do lado só fazem LAMBANÇAS..""",-1,False
MarcosP05055888,"""Tudo para o eleitor do Bolsonaro e arma, comparação com os EUA não existe, sociedade lá e civilizada, vamos primeiro dar um educação descente aos nossos filhos dar saúde transporte trabalho direito ao lazer, dar arma na mão de quem não sabe nem ler e escrever. """,0,False
padimcisso,"""@diogomainardi O congresso tá cheio de bandido igual ao Lula, e eles controlam tudo de lá de dentro tbm, o que impediria o Lula de fazer o mesmo? O que impressiona de vdd é a quantidade de brasileiro bananeiro bajulando político a torto e a direito por aí, quando na verdade são todos iguais.""",0,False
RinaldoZaca,"""@jairbolsonaro Se não for Bolsonaro em 2018 então seja intervenção militar já""",-1,False
GodinhoKatia,"""@jairbolsonaro NÓS , O POVO É QUE NÃO CONFIAMOS NESTES PARTIDOS LIXOS. POR FAVOR BOLSONARO, MANDE TODOS CATAR COQUINHO.""",0,False
lima_avanti,"""@LuizAdemarJr O jogo era do PT. A Lava jato chegou antes do pai Lula ""batizar"" o estádio com alguma estatal e resolver a dívida.""",0,False
RIgualdade,"""Encontro Regional do PT, Debate sobre o Plano Lula de Governo e apresentação dos pré-candidatos e pré-candidatas da Região de Campinas., #OBrasilFelizDeNovo """,0,False
BravinMarcelo,"""@geraldoalckmin PR não fechou com Bolsonaro pq ele não aceitou a escrotidão de lotear cargos e distribuir verba pública entre os cirruptos e seus asseclas.""",0,False
miguelmorochop,"""""",0,True
rsgomes1971,"""Alguém viu a polícia por aí????, , Via @estadao: No Rio, Jair Bolsonaro volta a aparecer com criança fazendo sinal de arma -  """,-1,False
PERESRUSKY,"""Propina que Lava Jato diz ser de Lula teria ficado com a própria Odebrecht """,0,False
manufamilia,"""Gostei de um vídeo @YouTube  Mistério da Libélula (Dublado)""",0,True
amarildomatos3,"""Luciano Bivar confirma Janaína Paschoal como vice de Bolsonaro""",0,False
pcminfanti,"""@EstadaoPolitica Muito bom. Melhor que criança exposta a homem com o pau de fora. Bolsonaro vai ganhar no primeiro turno graças a imprensa esquerdopata""",0,False
F_Cecconello,"""Tem “propina até no STF”, diz jingle distribuído por Jair Bolsonaro """,-1,False
raiugAB,"""@jairbolsonaro PRA CIMA DELES, BOLSONARO!!! UUUUAAAAAAAAAAAAHAAAAAAAAAAAAAA, #Bolsonaro2018, #BolsonaroPresidente""",1,False
nivaldotmalta,"""@folha_poder @folha_poder, presid.NivaldoMalta como visionario tenho convicção q/a formação do centrão extrema direita ""Alckimim"" e centrão de. Esquerda ""Ciro""  negociaram até com o capeta na intenção de criar barreira p/o pré NivaldoMalta e o pré Bolsonaro, minha forsa é infinita v/em frente""",0,False
Zaqueu38478188,"""@Estadao @EstadaoPolitica Se Bolsonaro não terá apoio de partidos políticos é o que menos importa. O importante é o apoio do eleitorado e isso prova que o governo será do povo e não de legenda partidária. , # escolasempartido, #Bolsonaro""",-1,False
Ferreira67Paulo,"""@elpais_brasil Continuem sonhando que o horário eleitoral vai ser tão determinante assim nessas eleições. Ganha quem aparecer mais na Internet, e o Bolsonaro tá construindo uma presença forte""",0,False
bubuzinha,"""#AoVivo 106 dias de resistência! Boa Noite Lula na Vigília #LulaLivre em Curitiba. Acompanhe! /  """,0,False
guibraunas,"""@vluxemburgo @jeffs_araujo35 Vc é aquele amigo do Lula que disse que se ele tivesse roubado ..............""",0,False
ijzstin,"""nao sei quem eh mais burro bolsonaro ou quem apoia""",-1,False
Fernanda_am8776,"""@folha E o safado ladrão do Lula sabia muito de economia hein??????Tanto sabia que agora tá enjaulado, porque ter quase falido o País. TÔ CANSADA DESSA IMPRENSA HIPÓCRITA...,😡😡😡""",-1,False
prdms,"""Acampamento com a Célula mais top das galáxias! , #célula #comunhão """,0,True
c_e_s_a_r_e,"""@duploexpresso Com destaque especial para o Zé da Justiça, que a convenceu a nomear canalhas para o STF e PGR, promulgar a nefasta Lei da Delação Premiada e deixar a PF livre para ser usada como uma Gestapo cujo alvo preferencial sempre foi Lula e o PT.""",-1,False
ricardo_hage,"""Hino que nos faz amar ainda mais nosso Brasil e nosso Lula.""",1,False
patibaroli,"""Os mesmos que acham um absurdo Bolsonaro ensinar uma criança fazer arma com as mãos, são os mesmos que defendem aborto 🤢 vai vendo 😏""",0,False
Cr7Hyan,"""Lula ou Dilma? — Cr7 """,0,True
skuIImann,"""@flaviomorgen Só o mangolão alienado ai não gostou da indicação da Janaína pra Vice do Bolsonaro. Se bem que essa é a melhor parte. Quem NÃO GOSTA DELA diz muito sobre si mesmo. Ótimo, que eles continuem temendo a eleição deles, nós seguimos festejando a escolha.""",0,False
caio3026,"""VÍDEO: “Brasil voltará a ser o país das oportunidades”, diz equipe de Lula em gravação inédita """,0,True
daviocs,"""@MauMeirelles Exatamente, o Facebook da Globo todo santo dia tem uma reportagem falando de Bolsonaro (querendo denegrir a imagem dele, lógico), mas daqui a pouco sei até o que ele almoçou.""",0,False
EBSeixlack,"""VÍDEO: Homem invade link ao vivo da GloboNews e grita “Lula livre” """,1,False
july_prudente,"""O melhor de todos , meu futuro presidente! Faço Campanha de graça! Bolsonaro 2018!!! , Brasil acima de tudo. Deus acima de todos. """,1,False
viasobrinho,"""@Francischini_ 1 - Bolsonaro presidente, 2 - O PT erradicado, 3 - Nova constituição c/proteção contra a candidatura de comunistas a cargos eletivos.""",0,False
anisionogueira,"""Maurício Dias: Para saciar o paladar de Bolsonaro, a elite jovem está disposta a dar um tiro no pé """,-1,False
Garbace,"""Quando Marina Silva promete propor plebiscito sobre legalização do aborto e liberação da maconha ela está fazendo como Pôncio Pilatos, lavando as mãos.""",-1,False
gojammaj,"""Ganha força no PT a estratégia Lula ou nada """,0,False
unsdasilva,"""A casa está desabando!...a cada dia aparecem mais juristas que estudaram os processos contra LULA e julgados por MORO!...e classificam como ""Lixo Jurídico"" """,0,False
BrenoClen,"""falei pra minha mãe que eu estava triste e ela colocou a música do lula pra me alegrar""",1,False
NUTROMBONE,"""A imundice no MEC vai acabar. Bolsonaro vem ai !!! 🇧🇷💪😎 """,1,False
bielgabriel1234,"""Adicionei um vídeo a uma playlist @YouTube  por que Bolsonaro vai ganhar já no 1º turno""",1,False
tomazevomel,"""Claro acabou a mamata dos petralhas. """,-1,False
ADRIMONTANINI,"""@JanainaDoBrasil Eu nunca vou votar num ser radical, homofóbico, quem não respeita as mulheres, tbém não dou meu voto a Ptistas. Radicais de direita e esquerda nem pensar, o PT anos atras, se apresentava como o salvador do Brasil, agora é a mesna coisa com o ""mito"" Bolsonaro.""",-1,False
guimaraes1_ar,"""@lorennalvs @Dejonsenn @JanainaDoBrasil Por isso:, , , Faz sentido o Bolsonaro se aliar a um partido que tem esse tipo de coisa como pauta?""",0,False
IuriGabriel,"""@FelipeDello É realmente um mistério, como pode a galera achar que o Lula nao vai ser candidato sabe. A situação dele é tao simples e fácil po""",0,False
marcoscaleb,"""Retweeted MariJurema Lula da Silva (@Mari_Jurema):, , Olha quem paga, e caro, pelas peraltices fascistoídes do MBL!, , Continuação , , Pedro Thompson (Estácio);, , Ronaldo Pereira Júnior  (Óticas Carol);, , Sebastião... """,0,False
HyagoSaraiva,"""se Bolsonaro confundiu um jornal suíço com o le monde da frança, imagina no roda viva hoje, kkk""",-1,False
davidvix50,"""@lilianigromaia O Bolsonaro estará como um filhote de búfalo no meio de leões, não tem nenhum jornalista ou entrevistador com pensamento de ""direita"" ou contrário ao projeto conjunto ""Lula/Dilma/Temer"". Entregue aos leões!!!!!""",-1,False
postsingular_,"""tenho que rir com esses comentaristas políticos da @radiojovempan de mimimi, patinhos porque o lula lidera as pesquisas mesmo de dentro da cadeia... como diria alguém, ""é difícil ser você, candidato solto...""""",0,False
teiagarcia86,"""#BolsonaroNoRodaViva convocamos a todo brasileiro de bem para acompanharmos BOLSONARO hoje👇👇👇👇 """,-1,False
Causameespecie,"""Alex Rasan: Vocês do Globo ouviram falar do ""Festival Lula Livre"" nos Arcos da Lapa, no último sábado, reunindo uns artistas desconhecidos como Chico Buarque e Gilberto Gil? Ou será que, para o ""fact checking"" de... """,0,True
darileide,"""I liked a @YouTube video  Gleisi e Lindbergh chegando ao festival Lula Livre.""",0,False
nbhdclairo,"""hoje na minha sala tava tendo um debate sobre politica dai um embuste lá se levantou e disse que iria votar em bolsonaro nessa eleição... """,-1,False
souguereira,"""@BrecaBores @LulaOficial Vi a entrevista na saída da PF. A monja Coen visitou Lula ainda a pouco.  #LulaAmor ❤❤""",1,False
DRosarts,"""#BolsonaronoRodaViva  A rede social do Brasil está com Bolsonaro! """,1,False
KareemiPrem,"""Saúde Emocional e Medicina Convencional .:. Pílula de Leveza .:.:  via @YouTube""",0,True
xmaduss,"""@beavaraujo não. , to carente de amor e preocupada n quero q o bolsonaro ganhe e triste pq tem aula amanhã mas assim tá td bem """,-1,False
NEWSBAOficial,"""João Amoêdo recusa convite de Janaína Paschoal para aliança com Bolsonaro """,0,False
chescotoledo,"""@MidiaNINJA La prensa peruana también: , , """,0,False
Guganomaroli,"""@LulaOficial @monjacoen Essa prisão ta sendo boa demais! Ta civilizando os petistas, até árvore o pessoal do MST ta plantando! Sensacional!! Deixa esse Lula preso pra sempre. #paz""",-1,False
ririlimas,"""@folha Se o Bolsonaro for legalizado cenas como essas serão comuns""",-1,False
yupasian,"""A agremiação q faço parte fez um post com o meme do Lula falando chega no ouvido do crush e fala q o processo seletivo está aberto., As pessoas deram GRR pq tinha o Lula. Mano, as pessoas têm sério problemas políticos kkk pq elas não conseguem nem entender o meme""",0,False
gazzinelliq,""" #festivallulalivrelula #lulalivre #LULA""",1,False
ajudanilo1,"""Meta de Relacionamento:, Eu e o Mozão, pizza, picoca são 22h15 estamos assistindo Roda Viva. A gente racha de rir do Bolsonaro, ai eu digo: Te amo! o mozaum responde: eu sei! A gente ri de novo e se beija.""",-1,False
pedroluizsn,"""Professora dedica prêmio internacional a Lula  via @YouTube""",1,False
MaraDeMagalhes1,"""@OCorvo_ Bolsonaro vai ter que enfrentar esse tipo de contraditório! Acredito ser uma grande oportunidade dele mostrar ao Brasil quais são seus planos pro nosso futuro! Apenas espero respeito ao direito de responder ""perguntas""...""",1,False
Salgadim_,"""@VEJA Lula lidera na intenção de votos?.. onde???... Só se for na cadeia!!!, VCS ACHAM QUE ENGANAM ALGUEM COM ESSAS MATÉRIAS E ESSAS PESQUISAS DE CADEIA????, #vejalixo""",0,False
Tesla_cwb,"""@iagoIV Só sobrou o Bolsonaro agora kkkkkkkkk, Já tretaram com todos os possíveis candidatos até agora""",0,False
EuripedesAzeve9,"""@LulaOficial O Lula foi ao evento? 😂😂😂😂😂""",0,False
d_guarilha,"""@CarlosBolsonaro Pronto! Bolsonaro!!!""",0,False
DeDireitaBr,"""Hoje é dia de Bolsonaro no Roda Viva! Vamos espalhar a TAG e quebrar recorde de audiência 👉🏻🇧🇷, RT tag: #BolsonaroNoRodaViva """,1,False
wendelljmj,"""@tahardd @o_antagonista Fernandinho Beira-Mar também foi pelo sustento da família, Marcola, goleiro Bruno também porque a pensão ia matar a famíla dele, Lula então como ia sustentar o Lulinha e o resto da turma? Esta desculpa aí serve pra todo ilícito, eu sendo juiz tinha vergonha de uma decisão desta.""",-1,False
RodrigoSioli,"""@humbor @DjalmaMusetti @joaoamoedonovo Mesmo depois de o João ter anunciado que provavelmente apoiará Alckmin ou Bolsonaro num segundo turno?""",0,False
Vic001neto,"""Vamos robôs,ao novo tempo!, #BolsonaroRodaViva , Nas urnas é 17, Bolsonaro presida pra colocar o Brasil no rumo""",1,False
br45ilnocorrupt,"""Tuitaço AGORA #BolsonaroNoRodaViva É melhor @RodaViva Jair se acostumando Bolsonaro Presidente na @TVCultura com Cultura Digital Personalize seu perfil em apoio a @jairbolsonaro PSL 17  Siga @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @Oficialluizlima RT """,1,False
Salgadim_,"""@VEJA Lula lidera na intenção de votos?.. onde???... Só se for na cadeia!!!, VCS ACHAM QUE ENGANAM ALGUEM COM ESSAS MATÉRIAS E ESSAS PESQUISAS DE PORTA DE CADEIA?!?!, #vejalixo""",-1,False
br45ilnocorrupt,"""@EuSouMBC Tuitaço AGORA #BolsonaroNoRodaViva É melhor @RodaViva Jair se acostumando Bolsonaro Presidente na @TVCultura com Cultura Digital Personalize seu perfil em apoio a @jairbolsonaro PSL 17  Siga @BolsonaroSP @FlavioBolsonaro @CarlosBolsonaro @Oficialluizlima RT""",0,True
Fabi_Moller_,"""Hoje é dia de Bolsonaro no Roda Viva precisamos chegar nos assuntos mais comentados, quem está comigo, dá RT! , #BolsonaroNoRodaViva """,0,False
AlertaDeGeneroN,"""Paola Guadalupe de Vaca ha sido localizada por la Célula de Reacción Inmediata de #Naucalpan, se desactiva #AlertaOdisea , , #EdoMexEnAlerta #NaucalpanTeCuida #MujeresSinViolencia , Emergencias 53712250 / 911 nacional """,0,True
kevinngontijo,"""@AfroBarbiie Amiga mas os retardados do lol são os mesmos que apoiam o Bolsonaro: adolescente retardado de 15 anos""",-1,False
maysamarina10,"""Começa a dar resultado em Minas o uso de novas ferramentas de segurança e combate a criminalidade - , ., #pt #lula #brasil #lulalivre #brumar #ney #Eleicoes2018""",0,False
MadrugaCoin,"""@migmarley @thvaz @pfnery Gosto de precheca, tio. Quer mamár a rola do Lula, se esbalda la.""",0,True
