tweet_id,tweet_username,tweet_text,id
1020825592554573825,EBSeixlack,"""VÍDEO: Homem invade link ao vivo da GloboNews e grita “Lula livre” """,
1020825599286398976,Nild0Cabral,"""Bolsonaro é o candidato do guere-guere ... rsrsrs""",
1020825599454121984,JooLuizCosta3,"""Fogão de lenha do Lula, dessa eu não sabia.., """,
1020825617422569473,july_prudente,"""O melhor de todos , meu futuro presidente! Faço Campanha de graça! Bolsonaro 2018!!! , Brasil acima de tudo. Deus acima de todos. """,
1020825647604748288,Suely79053253,"""@OGloboPolitica N queremos ele tá ministro da fazenda. Bolsonaro 2019""",
1020825650972774400,jsnrambo,"""Bolsonaro volta a posar com criança fazendo sinal de arma """,
1020825670660820992,Bk42865,"""@RubinhoNunesMBL @renato_battista Vocês apoiavam FLAVIO ROCHA. ELE SE FODEU. apoiem.Lula quem.sabe  fode tambem. Mick Jaeggers da politica hahahaha""",
1020825676021207040,Ferreira67Paulo,"""@elpais_brasil É bom porque o Alckmin e Centrao também tão caindo nessa de que horário de TV vai ser determinante na eleição e vão se ferrar. Vai Bolsonaro e Ciro pro segundo turno, estou prevendo. A direita não quer corruptos e a esquerda vai fazer voto útil no Ciro por conta própria""",
1020825695143055360,jsnrambo,"""No hospício Brasil, Janaína Paschoal será mesmo vice de Bolsonaro """,
1020825720258523136,HelioTL,"""Duas almas gêmeas oriundas da disfunção da democracia brasileira e da ascensão do ódio e do despreparo., A chapa Bolsonaro e Janaína Paschoal é o casamento do golpe com a vontade de matar. Por Kiko Nogueira """,
1020825721730748417,blynxxx_,"""mó vontade de comer lula""",
1020825727221018630,ModeradorN,"""@Pirulla25 @YouTube Governo Temer (apoiador de Geraldo Alckmin) corta R$ 477 milhões do Ministério da Ciência e Tecnologia: """,
1020825739229319170,charlittto,"""@_Darkye Vc pode ter todas as críticas do mundo a Lula como eu também tenho (nunca votei no PT), mas esse tipo de comparação beira a loucura (pegando leve). Os que 'endeusam' esse cara tem muito + propriedade do que um bostominion qualquer. Governo Lula tirou 40 milhões da miséria, cara.""",
1020825742144417793,rtitareis,"""@tiagowhite22 @correio Boksonaro fala que precisa do PMDB e Cia.... , , """,
1020825743461412866,viasobrinho,"""@Francischini_ 1 - Bolsonaro presidente, 2 - O PT erradicado, 3 - Nova constituição c/proteção contra a candidatura de comunistas a cargos eletivos.""",
1020825744610668544,pablo_vecino,"""La política y la creación de la #autoverdad., Se centra en #Bolsonaro (sin Lula, el próximo presidente de Brasil), pero varios políticos utilizan  el mismo recurso por acá., , , , Vía @GoogleNews @elpais_inter""",
1020825745642393606,UilianCorcino,"""Coluna | Bolsonaro e a autoverdade """,
1020825758514798592,anisionogueira,"""Maurício Dias: Para saciar o paladar de Bolsonaro, a elite jovem está disposta a dar um tiro no pé """,
1020825779159031808,ancapepe,"""Eu estou firme na tese de que Bolsonaro é o presidente desejado pelos altos escalões da intelectualidade de esquerda """,
1020825782732689408,_thelucasb,"""Tutorial para ser de direita:, - Bolsonaro, - Bolsonaro, - Bolsonaro, - Bandido bom é bandido morto, - Arma, - Privatização, - Bolsomito, - ...""",
1020825784129290240,Oilensns,"""@BlogdoNoblat É como Bolsonaro já falou, faz uma prova do enem com ele, Dilma e lulamolusco e vê que tira a maior nota! 🤣🤣🤣🤣🤣🤣🤣""",
1020825786750730245,fatima9457,"""@BolsonaroSP Queria saber com Eduardo Bolsonaro se ele sabe quem está por trás da Fundação Indigo,seria  Soro?""",
1020825788789280768,Dracaryys1,"""Toda rodinha de conversa vai muito bem até aparecer algum chato eleitor de Bolsonaro/Lula., Gente, tem tanto assunto legal pra conversar""",
1020825791855321096,jorgeandrejobim,"""VÍDEO: Homem invade link ao vivo da GloboNews e grita “Lula livre” """,
1020825796280233985,jsnrambo,"""Marcha por Lula livre chega a Recife e mostra que mobilização é o caminho """,
1020825796091498503,JosefCarvalho90,"""@albertocalmeida Aquela falsa disputa entre uma suposta oposição do PSDB e o PT. No entanto, estamos aí, o fogo de palha já está com 25% e o bandido do Lula está na cadeia. Centrão se aliando a tudo que é tipo de corrupto pra se manter no poder.""",
1020825797211447296,guismoreira,"""@jairbolsonaro Bolsonaro, algum link onde poderemos acompanhar pela internet? Obrigado.""",
1020825803989356545,AngelJones_1330,"""Discurso moralista em defesa da ética e várias imagens em passeatas ""contra a corrupção, a favor do impeachment de Dilma, da prisão de Lula e da extinção do PT"". O neurocirurgião Erich Fonoff integrava esquema fraudulento no SUS. Foi preso pela PF. , ,  """,
1020825815918022656,anazard,"""@Pirulla25 isso se o bolsonaro for....kslkdls""",
1020825819076354048,rtitareis,"""@tiagowhite22 @correio """,
1020825824742846464,Garbace,"""Quando Marina Silva promete propor plebiscito sobre legalização do aborto e liberação da maconha ela está fazendo como Pôncio Pilatos, lavando as mãos.""",
1020825832791605248,gojammaj,"""Ganha força no PT a estratégia Lula ou nada """,
1020825850869092352,anisionogueira,"""CHAPA BOLSONARO E JANAÍNA É O PERFEITO FRUTO DA LAVA JATO: Punitivismo, ódio, insanidade e desordem jurídica circense. """,
1020825852265852930,rambert12,"""@radiobandnewsfm Bolsonaro machista não passará kkkkkkkkk""",
1020825856250449923,unsdasilva,"""A casa está desabando!...a cada dia aparecem mais juristas que estudaram os processos contra LULA e julgados por MORO!...e classificam como ""Lixo Jurídico"" """,
1020825871404404736,CharmEstetica,"""""",
1020825882716516354,irlan50532614,"""@VEJA Caralho definitivamente a imprensa brasileira ama defender bandidos, vamos retuitar essa matéria que só dará mais votos ao Bolsonaro""",
1020825883114987521,BrenoClen,"""falei pra minha mãe que eu estava triste e ela colocou a música do lula pra me alegrar""",
1020825893210664960,BianckBr,"""@VoceNaoSabiaQ Bolsonaro 2018""",
1020825895181987841,enfanaleao,"""Retweeted Lindbergh LULA Farias (@lindberghfarias):, , Sábado que vem nos vemos na Lapa!  """,
1020825901959995392,MAUROROBERTO13,"""@MarceloDeLucaP1 @maurici83153417 @STF_oficial @SenadoFederal @EunicioSenador @dn_rocha A delação premiada de Lula é esperada. stf estremeceu de medo""",
1020825912076619776,GregWall2018,"""@EiHenderson @JanainaDoBrasil Você aí eleitor do lula, Pegue aqui o que você esqueceu...👇 """,
1020825926224007168,jsnrambo,"""Bolsonaro é criticado após ensinar criança a imitar arma """,
1020825937825488896,sitedaboa,"""Bolsonaro diz que não entende de economia e nem de feminismo - """,
1020825956620136448,glaubersdelima,"""@ManuelaDavila Vocês estão tão desesperados com o Bolsonaro que fazem um estardalhaço em tudo que ele faz., Vcs acham que isso vai adiantar alguma coisa ?claro que não,só aumenta a força dele ., Vcs são a favor de bandidos, estupradores e são contra a família brasileira. , Bolsonaro 2018!!""",
1020825958717239296,DCM_online,"""VÍDEO: Homem invade link ao vivo da GloboNews e grita “Lula livre” """,
1020825963452563456,fabistrada,"""#Bolsonaro👉🏼""",
1020825969874079745,NUTROMBONE,"""A imundice no MEC vai acabar. Bolsonaro vem ai !!! 🇧🇷💪😎 """,
1020825980838055936,anisionogueira,"""SANATÓRIO GERAL: Janaina Paschoal será vice de Bolsonaro. """,
1020825983782440962,aalauradias,"""O Brasil é o único país q não tem rainha, rei, princesa blábláblá, mas tem um Bolsonaro 🙄""",
1020826021149454336,bielgabriel1234,"""Adicionei um vídeo a uma playlist @YouTube  por que Bolsonaro vai ganhar já no 1º turno""",
1020826021086494720,Favai12,"""@renatha_blog Corrupto é a esquerda que vcs de geração mais imbecil que existe apoia... o lula e a dilma... juventude trouxa""",
1020826025897484288,tomazevomel,"""Claro acabou a mamata dos petralhas. """,
1020826031031242754,franciscomacsoa,"""Bolsonaro, O viado do Jean wilis , Coronel Carlos Alberto Brilhante Ustra """,
1020826033849856000,jsnrambo,"""Manifestantes fazem ação no Mercado Central de BH por liberdade de Lula; veja """,
1020826040023822343,miguelrolandgil,"""@EduardoJorge43 @TdA069 Esse merda era e é um terrorista, em diversas reportagens afirmou que tinha intenção de instalação da ditadura do proletariado no Brasil., E quer falar do Bolsonaro?, Vai se fuder""",
1020826040594321409,ADRIMONTANINI,"""@JanainaDoBrasil Eu nunca vou votar num ser radical, homofóbico, quem não respeita as mulheres, tbém não dou meu voto a Ptistas. Radicais de direita e esquerda nem pensar, o PT anos atras, se apresentava como o salvador do Brasil, agora é a mesna coisa com o ""mito"" Bolsonaro.""",
1020826042297208832,HenriqueMina,"""@jairbolsonaro Deus te abençoe Bolsonaro, mta fé nessa caminhada.""",
